Start time: 2011-4-1 16:03:35
Channels:1
Time [ms],Y1 label
59268,171.000,0.000
59269,172.000,0.000
59270,173.000,0.000
59271,173.000,0.000
59272,172.000,0.000
59273,170.000,0.000
59274,170.000,0.000
59275,170.000,0.000
59276,171.000,0.000
59277,171.000,0.000
59278,172.000,0.000
59279,173.000,0.000
59280,172.000,0.000
59281,171.000,0.000
59282,170.000,0.000
59283,170.000,0.000
59284,170.000,0.000
59285,171.000,0.000
59286,172.000,0.000
59287,173.000,0.000
59288,173.000,0.000
59289,172.000,0.000
59290,171.000,0.000
59291,171.000,0.000
59292,171.000,0.000
59293,171.000,0.000
59294,172.000,0.000
59295,173.000,0.000
59296,173.000,0.000
59297,172.000,0.000
59298,171.000,0.000
59299,171.000,0.000
59300,170.000,0.000
59301,170.000,0.000
59302,171.000,0.000
59303,173.000,0.000
59304,173.000,0.000
59305,173.000,0.000
59306,172.000,0.000
59307,171.000,0.000
59308,171.000,0.000
59309,170.000,0.000
59310,171.000,0.000
59311,172.000,0.000
59312,173.000,0.000
59313,173.000,0.000
59314,173.000,0.000
59315,172.000,0.000
59316,171.000,0.000
59317,170.000,0.000
59318,171.000,0.000
59319,171.000,0.000
59320,173.000,0.000
59321,173.000,0.000
59322,173.000,0.000
59323,172.000,0.000
59324,171.000,0.000
59325,170.000,0.000
59326,170.000,0.000
59327,171.000,0.000
59328,172.000,0.000
59329,173.000,0.000
59330,173.000,0.000
59331,173.000,0.000
59332,172.000,0.000
59333,171.000,0.000
59334,170.000,0.000
59335,171.000,0.000
59336,172.000,0.000
59337,172.000,0.000
59338,173.000,0.000
59339,173.000,0.000
59340,173.000,0.000
59341,171.000,0.000
59342,171.000,0.000
59343,171.000,0.000
59344,171.000,0.000
59345,172.000,0.000
59346,173.000,0.000
59347,173.000,0.000
59348,173.000,0.000
59349,172.000,0.000
59350,171.000,0.000
59351,170.000,0.000
59352,171.000,0.000
59353,171.000,0.000
59354,172.000,0.000
59355,173.000,0.000
59356,173.000,0.000
59357,172.000,0.000
59358,171.000,0.000
59359,171.000,0.000
59360,170.000,0.000
59361,170.000,0.000
59362,172.000,0.000
59363,173.000,0.000
59364,173.000,0.000
59365,172.000,0.000
59366,172.000,0.000
59367,171.000,0.000
59368,170.000,0.000
59369,170.000,0.000
59370,170.000,0.000
59371,172.000,0.000
59372,172.000,0.000
59373,172.000,0.000
59374,171.000,0.000
59375,171.000,0.000
59376,170.000,0.000
59377,169.000,0.000
59378,170.000,0.000
59379,171.000,0.000
59380,172.000,0.000
59381,172.000,0.000
59382,172.000,0.000
59383,172.000,0.000
59384,171.000,0.000
59385,170.000,0.000
59386,170.000,0.000
59387,171.000,0.000
59388,172.000,0.000
59389,172.000,0.000
59390,172.000,0.000
59391,172.000,0.000
59392,171.000,0.000
59393,170.000,0.000
59394,170.000,0.000
59395,170.000,0.000
59396,171.000,0.000
59397,172.000,0.000
59398,173.000,0.000
59399,173.000,0.000
59400,172.000,0.000
59401,170.000,0.000
59402,170.000,0.000
59403,170.000,0.000
59404,171.000,0.000
59405,172.000,0.000
59406,172.000,0.000
59407,173.000,0.000
59408,172.000,0.000
59409,171.000,0.000
59410,170.000,0.000
59411,170.000,0.000
59412,170.000,0.000
59413,171.000,0.000
59414,172.000,0.000
59415,173.000,0.000
59416,173.000,0.000
59417,172.000,0.000
59418,171.000,0.000
59419,170.000,0.000
59420,171.000,0.000
59421,171.000,0.000
59422,172.000,0.000
59423,173.000,0.000
59424,173.000,0.000
59425,172.000,0.000
59426,171.000,0.000
59427,170.000,0.000
59428,170.000,0.000
59429,170.000,0.000
59430,171.000,0.000
59431,172.000,0.000
59432,173.000,0.000
59433,172.000,0.000
59434,172.000,0.000
59435,171.000,0.000
59436,170.000,0.000
59437,170.000,0.000
59438,171.000,0.000
59439,172.000,0.000
59440,173.000,0.000
59441,173.000,0.000
59442,172.000,0.000
59443,172.000,0.000
59444,171.000,0.000
59445,170.000,0.000
59446,170.000,0.000
59447,171.000,0.000
59448,172.000,0.000
59449,172.000,0.000
59450,173.000,0.000
59451,172.000,0.000
59452,171.000,0.000
59453,170.000,0.000
59454,170.000,0.000
59455,171.000,0.000
59456,172.000,0.000
59457,173.000,0.000
59458,173.000,0.000
59459,173.000,0.000
59460,172.000,0.000
59461,171.000,0.000
59462,170.000,0.000
59463,171.000,0.000
59464,172.000,0.000
59465,172.000,0.000
59466,173.000,0.000
59467,173.000,0.000
59468,173.000,0.000
59469,171.000,0.000
59470,171.000,0.000
59471,171.000,0.000
59472,171.000,0.000
59473,172.000,0.000
59474,173.000,0.000
59475,174.000,0.000
59476,173.000,0.000
59477,172.000,0.000
59478,171.000,0.000
59479,170.000,0.000
59480,171.000,0.000
59481,171.000,0.000
59482,172.000,0.000
59483,173.000,0.000
59484,173.000,0.000
59485,172.000,0.000
59486,171.000,0.000
59487,170.000,0.000
59488,170.000,0.000
59489,170.000,0.000
59490,172.000,0.000
59491,173.000,0.000
59492,173.000,0.000
59493,172.000,0.000
59494,172.000,0.000
59495,171.000,0.000
59496,170.000,0.000
59497,170.000,0.000
59498,171.000,0.000
59499,172.000,0.000
59500,173.000,0.000
59501,172.000,0.000
59502,172.000,0.000
59503,171.000,0.000
59504,170.000,0.000
59505,170.000,0.000
59506,170.000,0.000
59507,171.000,0.000
59508,172.000,0.000
59509,173.000,0.000
59510,173.000,0.000
59511,172.000,0.000
59512,171.000,0.000
59513,170.000,0.000
59514,170.000,0.000
59515,171.000,0.000
59516,172.000,0.000
59517,172.000,0.000
59518,172.000,0.000
59519,172.000,0.000
59520,171.000,0.000
59521,170.000,0.000
59522,170.000,0.000
59523,170.000,0.000
59524,171.000,0.000
59525,172.000,0.000
59526,173.000,0.000
59527,173.000,0.000
59528,172.000,0.000
59529,170.000,0.000
59530,170.000,0.000
59531,170.000,0.000
59532,171.000,0.000
59533,172.000,0.000
59534,172.000,0.000
59535,173.000,0.000
59536,172.000,0.000
59537,171.000,0.000
59538,170.000,0.000
59539,170.000,0.000
59540,170.000,0.000
59541,171.000,0.000
59542,172.000,0.000
59543,173.000,0.000
59544,173.000,0.000
59545,172.000,0.000
59546,171.000,0.000
59547,170.000,0.000
59548,170.000,0.000
59549,170.000,0.000
59550,172.000,0.000
59551,173.000,0.000
59552,173.000,0.000
59553,172.000,0.000
59554,171.000,0.000
59555,171.000,0.000
59556,170.000,0.000
59557,170.000,0.000
59558,171.000,0.000
59559,172.000,0.000
59560,173.000,0.000
59561,173.000,0.000
59562,172.000,0.000
59563,171.000,0.000
59564,171.000,0.000
59565,170.000,0.000
59566,171.000,0.000
59567,172.000,0.000
59568,173.000,0.000
59569,173.000,0.000
59570,173.000,0.000
59571,172.000,0.000
59572,171.000,0.000
59573,170.000,0.000
59574,171.000,0.000
59575,172.000,0.000
59576,173.000,0.000
59577,173.000,0.000
59578,173.000,0.000
59579,173.000,0.000
59580,172.000,0.000
59581,170.000,0.000
59582,171.000,0.000
59583,171.000,0.000
59584,173.000,0.000
59585,173.000,0.000
59586,173.000,0.000
59587,173.000,0.000
59588,172.000,0.000
59589,171.000,0.000
59590,171.000,0.000
59591,171.000,0.000
59592,172.000,0.000
59593,172.000,0.000
59594,173.000,0.000
59595,173.000,0.000
59596,172.000,0.000
59597,171.000,0.000
59598,170.000,0.000
59599,171.000,0.000
59600,171.000,0.000
59601,172.000,0.000
59602,173.000,0.000
59603,173.000,0.000
59604,173.000,0.000
59605,172.000,0.000
59606,171.000,0.000
59607,170.000,0.000
59608,171.000,0.000
59609,171.000,0.000
59610,172.000,0.000
59611,173.000,0.000
59612,173.000,0.000
59613,172.000,0.000
59614,171.000,0.000
59615,171.000,0.000
59616,170.000,0.000
59617,171.000,0.000
59618,172.000,0.000
59619,173.000,0.000
59620,173.000,0.000
59621,173.000,0.000
59622,172.000,0.000
59623,171.000,0.000
59624,171.000,0.000
59625,170.000,0.000
59626,171.000,0.000
59627,172.000,0.000
59628,173.000,0.000
59629,172.000,0.000
59630,172.000,0.000
59631,171.000,0.000
59632,171.000,0.000
59633,170.000,0.000
59634,171.000,0.000
59635,172.000,0.000
59636,173.000,0.000
59637,173.000,0.000
59638,173.000,0.000
59639,173.000,0.000
59640,172.000,0.000
59641,170.000,0.000
59642,171.000,0.000
59643,171.000,0.000
59644,173.000,0.000
59645,173.000,0.000
59646,173.000,0.000
59647,172.000,0.000
59648,171.000,0.000
59649,170.000,0.000
59650,170.000,0.000
59651,170.000,0.000
59652,171.000,0.000
59653,172.000,0.000
59654,173.000,0.000
59655,173.000,0.000
59656,172.000,0.000
59657,171.000,0.000
59658,170.000,0.000
59659,171.000,0.000
59660,171.000,0.000
59661,172.000,0.000
59662,173.000,0.000
59663,173.000,0.000
59664,172.000,0.000
59665,171.000,0.000
59666,170.000,0.000
59667,170.000,0.000
59668,170.000,0.000
59669,171.000,0.000
59670,172.000,0.000
59671,173.000,0.000
59672,173.000,0.000
59673,172.000,0.000
59674,171.000,0.000
59675,170.000,0.000
59676,170.000,0.000
59677,170.000,0.000
59678,172.000,0.000
59679,173.000,0.000
59680,173.000,0.000
59681,172.000,0.000
59682,171.000,0.000
59683,170.000,0.000
59684,170.000,0.000
59685,170.000,0.000
59686,171.000,0.000
59687,172.000,0.000
59688,173.000,0.000
59689,172.000,0.000
59690,172.000,0.000
59691,171.000,0.000
59692,171.000,0.000
59693,170.000,0.000
59694,171.000,0.000
59695,172.000,0.000
59696,173.000,0.000
59697,173.000,0.000
59698,173.000,0.000
59699,172.000,0.000
59700,171.000,0.000
59701,170.000,0.000
59702,170.000,0.000
59703,171.000,0.000
59704,172.000,0.000
59705,172.000,0.000
59706,173.000,0.000
59707,172.000,0.000
59708,171.000,0.000
59709,170.000,0.000
59710,170.000,0.000
59711,171.000,0.000
59712,172.000,0.000
59713,172.000,0.000
59714,173.000,0.000
59715,173.000,0.000
59716,172.000,0.000
59717,171.000,0.000
59718,170.000,0.000
59719,171.000,0.000
59720,171.000,0.000
59721,172.000,0.000
59722,173.000,0.000
59723,173.000,0.000
59724,173.000,0.000
59725,171.000,0.000
59726,171.000,0.000
59727,171.000,0.000
59728,171.000,0.000
59729,172.000,0.000
59730,173.000,0.000
59731,173.000,0.000
59732,173.000,0.000
59733,172.000,0.000
59734,171.000,0.000
59735,171.000,0.000
59736,171.000,0.000
59737,171.000,0.000
59738,172.000,0.000
59739,173.000,0.000
59740,173.000,0.000
59741,172.000,0.000
59742,171.000,0.000
59743,171.000,0.000
59744,171.000,0.000
59745,171.000,0.000
59746,172.000,0.000
59747,173.000,0.000
59748,173.000,0.000
59749,173.000,0.000
59750,172.000,0.000
59751,171.000,0.000
59752,171.000,0.000
59753,170.000,0.000
59754,171.000,0.000
59755,172.000,0.000
59756,173.000,0.000
59757,172.000,0.000
59758,172.000,0.000
59759,171.000,0.000
59760,170.000,0.000
59761,170.000,0.000
59762,170.000,0.000
59763,172.000,0.000
59764,173.000,0.000
59765,173.000,0.000
59766,173.000,0.000
59767,172.000,0.000
59768,171.000,0.000
59769,170.000,0.000
59770,170.000,0.000
59771,171.000,0.000
59772,172.000,0.000
59773,172.000,0.000
59774,172.000,0.000
59775,172.000,0.000
59776,171.000,0.000
59777,170.000,0.000
59778,170.000,0.000
59779,170.000,0.000
59780,171.000,0.000
59781,172.000,0.000
59782,172.000,0.000
59783,172.000,0.000
59784,172.000,0.000
59785,170.000,0.000
59786,170.000,0.000
59787,170.000,0.000
59788,171.000,0.000
59789,171.000,0.000
59790,172.000,0.000
59791,172.000,0.000
59792,172.000,0.000
59793,170.000,0.000
59794,170.000,0.000
59795,170.000,0.000
59796,170.000,0.000
59797,171.000,0.000
59798,172.000,0.000
59799,173.000,0.000
59800,173.000,0.000
59801,171.000,0.000
59802,171.000,0.000
59803,170.000,0.000
59804,170.000,0.000
59805,171.000,0.000
59806,172.000,0.000
59807,173.000,0.000
59808,173.000,0.000
59809,172.000,0.000
59810,171.000,0.000
59811,171.000,0.000
59812,170.000,0.000
59813,170.000,0.000
59814,171.000,0.000
59815,173.000,0.000
59816,173.000,0.000
59817,173.000,0.000
59818,172.000,0.000
59819,171.000,0.000
59820,171.000,0.000
59821,170.000,0.000
59822,171.000,0.000
59823,172.000,0.000
59824,173.000,0.000
59825,173.000,0.000
59826,173.000,0.000
59827,172.000,0.000
59828,171.000,0.000
59829,170.000,0.000
59830,170.000,0.000
59831,171.000,0.000
59832,172.000,0.000
59833,172.000,0.000
59834,172.000,0.000
59835,172.000,0.000
59836,171.000,0.000
59837,170.000,0.000
59838,170.000,0.000
59839,171.000,0.000
59840,172.000,0.000
59841,173.000,0.000
59842,173.000,0.000
59843,173.000,0.000
59844,172.000,0.000
59845,171.000,0.000
59846,170.000,0.000
59847,171.000,0.000
59848,171.000,0.000
59849,172.000,0.000
59850,173.000,0.000
59851,173.000,0.000
59852,172.000,0.000
59853,171.000,0.000
59854,171.000,0.000
59855,171.000,0.000
59856,171.000,0.000
59857,172.000,0.000
59858,173.000,0.000
59859,174.000,0.000
59860,173.000,0.000
59861,172.000,0.000
59862,171.000,0.000
59863,171.000,0.000
59864,171.000,0.000
59865,171.000,0.000
59866,173.000,0.000
59867,173.000,0.000
59868,173.000,0.000
59869,172.000,0.000
59870,171.000,0.000
59871,171.000,0.000
59872,171.000,0.000
59873,171.000,0.000
59874,172.000,0.000
59875,173.000,0.000
59876,174.000,0.000
59877,173.000,0.000
59878,172.000,0.000
59879,171.000,0.000
59880,171.000,0.000
59881,170.000,0.000
59882,171.000,0.000
59883,172.000,0.000
59884,173.000,0.000
59885,172.000,0.000
59886,172.000,0.000
59887,171.000,0.000
59888,170.000,0.000
59889,170.000,0.000
59890,170.000,0.000
59891,172.000,0.000
59892,173.000,0.000
59893,173.000,0.000
59894,173.000,0.000
59895,172.000,0.000
59896,171.000,0.000
59897,170.000,0.000
59898,170.000,0.000
59899,171.000,0.000
59900,172.000,0.000
59901,172.000,0.000
59902,172.000,0.000
59903,172.000,0.000
59904,171.000,0.000
59905,170.000,0.000
59906,170.000,0.000
59907,170.000,0.000
59908,171.000,0.000
59909,172.000,0.000
59910,173.000,0.000
59911,173.000,0.000
59912,172.000,0.000
59913,170.000,0.000
59914,170.000,0.000
59915,170.000,0.000
59916,171.000,0.000
59917,171.000,0.000
59918,172.000,0.000
59919,173.000,0.000
59920,172.000,0.000
59921,171.000,0.000
59922,170.000,0.000
59923,170.000,0.000
59924,170.000,0.000
59925,171.000,0.000
59926,172.000,0.000
59927,173.000,0.000
59928,173.000,0.000
59929,172.000,0.000
59930,171.000,0.000
59931,170.000,0.000
59932,171.000,0.000
59933,171.000,0.000
59934,172.000,0.000
59935,173.000,0.000
59936,173.000,0.000
59937,172.000,0.000
59938,171.000,0.000
59939,170.000,0.000
59940,170.000,0.000
59941,170.000,0.000
59942,171.000,0.000
59943,172.000,0.000
59944,173.000,0.000
59945,173.000,0.000
59946,172.000,0.000
59947,171.000,0.000
59948,171.000,0.000
59949,171.000,0.000
59950,171.000,0.000
59951,173.000,0.000
59952,173.000,0.000
59953,173.000,0.000
59954,173.000,0.000
59955,172.000,0.000
59956,171.000,0.000
59957,170.000,0.000
59958,171.000,0.000
59959,171.000,0.000
59960,173.000,0.000
59961,173.000,0.000
59962,173.000,0.000
59963,172.000,0.000
59964,171.000,0.000
59965,170.000,0.000
59966,170.000,0.000
59967,171.000,0.000
59968,172.000,0.000
59969,173.000,0.000
59970,173.000,0.000
59971,173.000,0.000
59972,172.000,0.000
59973,170.000,0.000
59974,170.000,0.000
59975,170.000,0.000
59976,171.000,0.000
59977,172.000,0.000
59978,173.000,0.000
59979,173.000,0.000
59980,172.000,0.000
59981,171.000,0.000
59982,170.000,0.000
59983,170.000,0.000
59984,171.000,0.000
59985,171.000,0.000
59986,173.000,0.000
59987,173.000,0.000
59988,173.000,0.000
59989,171.000,0.000
59990,171.000,0.000
59991,170.000,0.000
59992,170.000,0.000
59993,170.000,0.000
59994,172.000,0.000
59995,172.000,0.000
59996,172.000,0.000
59997,171.000,0.000
59998,171.000,0.000
59999,170.000,0.000
60000,170.000,0.000
60001,170.000,0.000
60002,171.000,0.000
60003,172.000,0.000
60004,173.000,0.000
60005,172.000,0.000
60006,171.000,0.000
60007,171.000,0.000
60008,170.000,0.000
60009,170.000,0.000
60010,170.000,0.000
60011,172.000,0.000
60012,172.000,0.000
60013,172.000,0.000
60014,172.000,0.000
60015,171.000,0.000
60016,170.000,0.000
60017,169.000,0.000
60018,170.000,0.000
60019,171.000,0.000
60020,172.000,0.000
60021,173.000,0.000
60022,173.000,0.000
60023,172.000,0.000
60024,171.000,0.000
60025,170.000,0.000
60026,170.000,0.000
60027,171.000,0.000
60028,172.000,0.000
60029,172.000,0.000
60030,173.000,0.000
60031,172.000,0.000
60032,171.000,0.000
60033,170.000,0.000
60034,170.000,0.000
60035,171.000,0.000
60036,172.000,0.000
60037,172.000,0.000
60038,173.000,0.000
60039,173.000,0.000
60040,173.000,0.000
60041,171.000,0.000
60042,171.000,0.000
60043,171.000,0.000
60044,171.000,0.000
60045,172.000,0.000
60046,173.000,0.000
60047,173.000,0.000
60048,173.000,0.000
60049,171.000,0.000
60050,170.000,0.000
60051,170.000,0.000
60052,171.000,0.000
60053,171.000,0.000
60054,172.000,0.000
60055,173.000,0.000
60056,173.000,0.000
60057,172.000,0.000
60058,171.000,0.000
60059,171.000,0.000
60060,171.000,0.000
60061,171.000,0.000
60062,172.000,0.000
60063,173.000,0.000
60064,173.000,0.000
60065,172.000,0.000
60066,171.000,0.000
60067,170.000,0.000
60068,170.000,0.000
60069,170.000,0.000
60070,171.000,0.000
60071,172.000,0.000
60072,173.000,0.000
60073,172.000,0.000
60074,172.000,0.000
60075,171.000,0.000
60076,171.000,0.000
60077,170.000,0.000
60078,171.000,0.000
60079,172.000,0.000
60080,173.000,0.000
60081,173.000,0.000
60082,173.000,0.000
60083,172.000,0.000
60084,171.000,0.000
60085,170.000,0.000
60086,170.000,0.000
60087,171.000,0.000
60088,172.000,0.000
60089,172.000,0.000
60090,172.000,0.000
60091,172.000,0.000
60092,171.000,0.000
60093,170.000,0.000
60094,170.000,0.000
60095,171.000,0.000
60096,172.000,0.000
60097,172.000,0.000
60098,173.000,0.000
60099,173.000,0.000
60100,172.000,0.000
60101,170.000,0.000
60102,170.000,0.000
60103,170.000,0.000
60104,171.000,0.000
60105,172.000,0.000
60106,173.000,0.000
60107,173.000,0.000
60108,172.000,0.000
60109,171.000,0.000
60110,171.000,0.000
60111,171.000,0.000
60112,171.000,0.000
60113,172.000,0.000
60114,173.000,0.000
60115,173.000,0.000
60116,173.000,0.000
60117,172.000,0.000
60118,171.000,0.000
60119,170.000,0.000
60120,171.000,0.000
60121,171.000,0.000
60122,172.000,0.000
60123,173.000,0.000
60124,173.000,0.000
60125,172.000,0.000
60126,171.000,0.000
60127,171.000,0.000
60128,170.000,0.000
60129,170.000,0.000
60130,172.000,0.000
60131,173.000,0.000
60132,173.000,0.000
60133,173.000,0.000
60134,172.000,0.000
60135,171.000,0.000
60136,171.000,0.000
60137,170.000,0.000
60138,171.000,0.000
60139,173.000,0.000
60140,173.000,0.000
60141,173.000,0.000
60142,172.000,0.000
60143,172.000,0.000
60144,171.000,0.000
60145,170.000,0.000
60146,171.000,0.000
60147,172.000,0.000
60148,173.000,0.000
60149,173.000,0.000
60150,173.000,0.000
60151,173.000,0.000
60152,172.000,0.000
60153,170.000,0.000
60154,171.000,0.000
60155,171.000,0.000
60156,172.000,0.000
60157,173.000,0.000
60158,173.000,0.000
60159,172.000,0.000
60160,171.000,0.000
60161,170.000,0.000
60162,170.000,0.000
60163,171.000,0.000
60164,172.000,0.000
60165,172.000,0.000
60166,173.000,0.000
60167,173.000,0.000
60168,172.000,0.000
60169,171.000,0.000
60170,170.000,0.000
60171,171.000,0.000
60172,171.000,0.000
60173,172.000,0.000
60174,172.000,0.000
60175,173.000,0.000
60176,172.000,0.000
60177,171.000,0.000
60178,170.000,0.000
60179,170.000,0.000
60180,170.000,0.000
60181,171.000,0.000
60182,172.000,0.000
60183,173.000,0.000
60184,173.000,0.000
60185,172.000,0.000
60186,171.000,0.000
60187,171.000,0.000
60188,171.000,0.000
60189,171.000,0.000
60190,172.000,0.000
60191,173.000,0.000
60192,173.000,0.000
60193,172.000,0.000
60194,171.000,0.000
60195,171.000,0.000
60196,170.000,0.000
60197,170.000,0.000
60198,171.000,0.000
60199,172.000,0.000
60200,173.000,0.000
60201,172.000,0.000
60202,172.000,0.000
60203,171.000,0.000
60204,170.000,0.000
60205,170.000,0.000
60206,170.000,0.000
60207,172.000,0.000
60208,172.000,0.000
60209,172.000,0.000
60210,172.000,0.000
60211,171.000,0.000
60212,170.000,0.000
60213,169.000,0.000
60214,170.000,0.000
60215,171.000,0.000
60216,172.000,0.000
60217,172.000,0.000
60218,172.000,0.000
60219,172.000,0.000
60220,171.000,0.000
60221,170.000,0.000
60222,170.000,0.000
60223,171.000,0.000
60224,172.000,0.000
60225,172.000,0.000
60226,173.000,0.000
60227,173.000,0.000
60228,172.000,0.000
60229,170.000,0.000
60230,170.000,0.000
60231,170.000,0.000
60232,171.000,0.000
60233,172.000,0.000
60234,173.000,0.000
60235,173.000,0.000
60236,172.000,0.000
60237,171.000,0.000
60238,170.000,0.000
60239,171.000,0.000
60240,171.000,0.000
60241,172.000,0.000
60242,173.000,0.000
60243,173.000,0.000
60244,173.000,0.000
60245,172.000,0.000
60246,171.000,0.000
60247,170.000,0.000
60248,171.000,0.000
60249,171.000,0.000
60250,172.000,0.000
60251,173.000,0.000
60252,173.000,0.000
60253,172.000,0.000
60254,171.000,0.000
60255,171.000,0.000
60256,171.000,0.000
60257,171.000,0.000
60258,172.000,0.000
60259,173.000,0.000
60260,174.000,0.000
60261,173.000,0.000
60262,173.000,0.000
60263,172.000,0.000
60264,171.000,0.000
60265,171.000,0.000
60266,172.000,0.000
60267,173.000,0.000
60268,173.000,0.000
60269,173.000,0.000
60270,173.000,0.000
60271,172.000,0.000
60272,171.000,0.000
60273,170.000,0.000
60274,171.000,0.000
60275,172.000,0.000
60276,173.000,0.000
60277,173.000,0.000
60278,173.000,0.000
60279,173.000,0.000
60280,172.000,0.000
60281,170.000,0.000
60282,171.000,0.000
60283,171.000,0.000
60284,172.000,0.000
60285,172.000,0.000
60286,173.000,0.000
60287,172.000,0.000
60288,171.000,0.000
60289,170.000,0.000
60290,170.000,0.000
60291,170.000,0.000
60292,172.000,0.000
60293,172.000,0.000
60294,173.000,0.000
60295,173.000,0.000
60296,172.000,0.000
60297,171.000,0.000
60298,170.000,0.000
60299,171.000,0.000
60300,171.000,0.000
60301,172.000,0.000
60302,172.000,0.000
60303,173.000,0.000
60304,172.000,0.000
60305,171.000,0.000
60306,170.000,0.000
60307,170.000,0.000
60308,170.000,0.000
60309,171.000,0.000
60310,172.000,0.000
60311,173.000,0.000
60312,173.000,0.000
60313,172.000,0.000
60314,171.000,0.000
60315,170.000,0.000
60316,171.000,0.000
60317,171.000,0.000
60318,172.000,0.000
60319,173.000,0.000
60320,173.000,0.000
60321,172.000,0.000
60322,171.000,0.000
60323,171.000,0.000
60324,170.000,0.000
60325,170.000,0.000
60326,171.000,0.000
60327,172.000,0.000
60328,173.000,0.000
60329,172.000,0.000
60330,172.000,0.000
60331,171.000,0.000
60332,171.000,0.000
60333,170.000,0.000
60334,171.000,0.000
60335,172.000,0.000
60336,173.000,0.000
60337,172.000,0.000
60338,172.000,0.000
60339,171.000,0.000
60340,170.000,0.000
60341,169.000,0.000
60342,170.000,0.000
60343,171.000,0.000
60344,172.000,0.000
60345,172.000,0.000
60346,172.000,0.000
60347,172.000,0.000
60348,171.000,0.000
60349,170.000,0.000
60350,170.000,0.000
60351,171.000,0.000
60352,172.000,0.000
60353,172.000,0.000
60354,173.000,0.000
60355,173.000,0.000
60356,172.000,0.000
60357,171.000,0.000
60358,170.000,0.000
60359,171.000,0.000
60360,171.000,0.000
60361,172.000,0.000
60362,173.000,0.000
60363,173.000,0.000
60364,173.000,0.000
60365,171.000,0.000
60366,171.000,0.000
60367,171.000,0.000
60368,171.000,0.000
60369,172.000,0.000
60370,173.000,0.000
60371,174.000,0.000
60372,173.000,0.000
60373,172.000,0.000
60374,171.000,0.000
60375,171.000,0.000
60376,171.000,0.000
60377,171.000,0.000
60378,172.000,0.000
60379,173.000,0.000
60380,173.000,0.000
60381,172.000,0.000
60382,171.000,0.000
60383,171.000,0.000
60384,171.000,0.000
60385,171.000,0.000
60386,172.000,0.000
60387,173.000,0.000
60388,174.000,0.000
60389,173.000,0.000
60390,172.000,0.000
60391,171.000,0.000
60392,171.000,0.000
60393,170.000,0.000
60394,171.000,0.000
60395,172.000,0.000
60396,173.000,0.000
60397,173.000,0.000
60398,172.000,0.000
60399,172.000,0.000
60400,171.000,0.000
60401,171.000,0.000
60402,171.000,0.000
60403,172.000,0.000
60404,174.000,0.000
60405,174.000,0.000
60406,174.000,0.000
60407,173.000,0.000
60408,172.000,0.000
60409,171.000,0.000
60410,171.000,0.000
