Start time: 2011-4-1 16:03:58
Channels:1
Time [ms],Y1 label
66042,172.000,0.000
66043,171.000,0.000
66044,170.000,0.000
66045,170.000,0.000
66046,171.000,0.000
66047,172.000,0.000
66048,173.000,0.000
66049,173.000,0.000
66050,172.000,0.000
66051,171.000,0.000
66052,170.000,0.000
66053,171.000,0.000
66054,171.000,0.000
66055,172.000,0.000
66056,173.000,0.000
66057,173.000,0.000
66058,173.000,0.000
66059,172.000,0.000
66060,171.000,0.000
66061,170.000,0.000
66062,171.000,0.000
66063,172.000,0.000
66064,172.000,0.000
66065,173.000,0.000
66066,173.000,0.000
66067,173.000,0.000
66068,171.000,0.000
66069,171.000,0.000
66070,171.000,0.000
66071,171.000,0.000
66072,172.000,0.000
66073,173.000,0.000
66074,174.000,0.000
66075,174.000,0.000
66076,172.000,0.000
66077,171.000,0.000
66078,171.000,0.000
66079,171.000,0.000
66080,171.000,0.000
66081,172.000,0.000
66082,173.000,0.000
66083,173.000,0.000
66084,172.000,0.000
66085,171.000,0.000
66086,171.000,0.000
66087,170.000,0.000
66088,170.000,0.000
66089,172.000,0.000
66090,173.000,0.000
66091,173.000,0.000
66092,173.000,0.000
66093,172.000,0.000
66094,171.000,0.000
66095,171.000,0.000
66096,170.000,0.000
66097,171.000,0.000
66098,172.000,0.000
66099,173.000,0.000
66100,172.000,0.000
66101,172.000,0.000
66102,171.000,0.000
66103,170.000,0.000
66104,170.000,0.000
66105,170.000,0.000
66106,172.000,0.000
66107,173.000,0.000
66108,173.000,0.000
66109,173.000,0.000
66110,172.000,0.000
66111,171.000,0.000
66112,170.000,0.000
66113,170.000,0.000
66114,171.000,0.000
66115,172.000,0.000
66116,172.000,0.000
66117,173.000,0.000
66118,172.000,0.000
66119,171.000,0.000
66120,170.000,0.000
66121,170.000,0.000
66122,171.000,0.000
66123,172.000,0.000
66124,172.000,0.000
66125,173.000,0.000
66126,173.000,0.000
66127,172.000,0.000
66128,171.000,0.000
66129,170.000,0.000
66130,170.000,0.000
66131,171.000,0.000
66132,172.000,0.000
66133,172.000,0.000
66134,173.000,0.000
66135,172.000,0.000
66136,171.000,0.000
66137,170.000,0.000
66138,170.000,0.000
66139,170.000,0.000
66140,171.000,0.000
66141,172.000,0.000
66142,173.000,0.000
66143,173.000,0.000
66144,172.000,0.000
66145,171.000,0.000
66146,171.000,0.000
66147,171.000,0.000
66148,171.000,0.000
66149,172.000,0.000
66150,173.000,0.000
66151,173.000,0.000
66152,172.000,0.000
66153,171.000,0.000
66154,170.000,0.000
66155,170.000,0.000
66156,170.000,0.000
66157,171.000,0.000
66158,172.000,0.000
66159,173.000,0.000
66160,172.000,0.000
66161,172.000,0.000
66162,171.000,0.000
66163,170.000,0.000
66164,170.000,0.000
66165,171.000,0.000
66166,172.000,0.000
66167,173.000,0.000
66168,173.000,0.000
66169,172.000,0.000
66170,172.000,0.000
66171,171.000,0.000
66172,170.000,0.000
66173,170.000,0.000
66174,171.000,0.000
66175,172.000,0.000
66176,173.000,0.000
66177,173.000,0.000
66178,172.000,0.000
66179,171.000,0.000
66180,170.000,0.000
66181,171.000,0.000
66182,171.000,0.000
66183,172.000,0.000
66184,173.000,0.000
66185,173.000,0.000
66186,173.000,0.000
66187,172.000,0.000
66188,171.000,0.000
66189,170.000,0.000
66190,171.000,0.000
66191,172.000,0.000
66192,172.000,0.000
66193,173.000,0.000
66194,173.000,0.000
66195,172.000,0.000
66196,171.000,0.000
66197,171.000,0.000
66198,171.000,0.000
66199,171.000,0.000
66200,172.000,0.000
66201,173.000,0.000
66202,173.000,0.000
66203,173.000,0.000
66204,172.000,0.000
66205,171.000,0.000
66206,171.000,0.000
66207,171.000,0.000
66208,171.000,0.000
66209,172.000,0.000
66210,173.000,0.000
66211,173.000,0.000
66212,172.000,0.000
66213,171.000,0.000
66214,171.000,0.000
66215,171.000,0.000
66216,171.000,0.000
66217,172.000,0.000
66218,173.000,0.000
66219,173.000,0.000
66220,173.000,0.000
66221,172.000,0.000
66222,171.000,0.000
66223,171.000,0.000
66224,170.000,0.000
66225,171.000,0.000
66226,172.000,0.000
66227,173.000,0.000
66228,172.000,0.000
66229,172.000,0.000
66230,171.000,0.000
66231,170.000,0.000
66232,170.000,0.000
66233,170.000,0.000
66234,171.000,0.000
66235,173.000,0.000
66236,173.000,0.000
66237,173.000,0.000
66238,172.000,0.000
66239,171.000,0.000
66240,170.000,0.000
66241,170.000,0.000
66242,171.000,0.000
66243,172.000,0.000
66244,172.000,0.000
66245,172.000,0.000
66246,172.000,0.000
66247,171.000,0.000
66248,169.000,0.000
66249,169.000,0.000
66250,170.000,0.000
66251,171.000,0.000
66252,171.000,0.000
66253,172.000,0.000
66254,172.000,0.000
66255,172.000,0.000
66256,170.000,0.000
66257,170.000,0.000
66258,170.000,0.000
66259,171.000,0.000
66260,172.000,0.000
66261,173.000,0.000
66262,173.000,0.000
66263,172.000,0.000
66264,171.000,0.000
66265,170.000,0.000
66266,170.000,0.000
66267,171.000,0.000
66268,171.000,0.000
66269,172.000,0.000
66270,173.000,0.000
66271,173.000,0.000
66272,172.000,0.000
66273,171.000,0.000
66274,171.000,0.000
66275,171.000,0.000
66276,171.000,0.000
66277,172.000,0.000
66278,173.000,0.000
66279,173.000,0.000
66280,172.000,0.000
66281,172.000,0.000
66282,171.000,0.000
66283,170.000,0.000
66284,170.000,0.000
66285,171.000,0.000
66286,173.000,0.000
66287,173.000,0.000
66288,173.000,0.000
66289,172.000,0.000
66290,172.000,0.000
66291,171.000,0.000
66292,171.000,0.000
66293,171.000,0.000
66294,173.000,0.000
66295,173.000,0.000
66296,173.000,0.000
66297,173.000,0.000
66298,172.000,0.000
66299,171.000,0.000
66300,170.000,0.000
66301,171.000,0.000
66302,172.000,0.000
66303,173.000,0.000
66304,173.000,0.000
66305,173.000,0.000
66306,173.000,0.000
66307,172.000,0.000
66308,170.000,0.000
66309,171.000,0.000
66310,171.000,0.000
66311,172.000,0.000
66312,173.000,0.000
66313,173.000,0.000
66314,173.000,0.000
66315,172.000,0.000
66316,171.000,0.000
66317,170.000,0.000
66318,171.000,0.000
66319,171.000,0.000
66320,172.000,0.000
66321,173.000,0.000
66322,173.000,0.000
66323,172.000,0.000
66324,171.000,0.000
66325,171.000,0.000
66326,171.000,0.000
66327,171.000,0.000
66328,172.000,0.000
66329,173.000,0.000
66330,173.000,0.000
66331,173.000,0.000
66332,172.000,0.000
66333,171.000,0.000
66334,170.000,0.000
66335,170.000,0.000
66336,171.000,0.000
66337,172.000,0.000
66338,172.000,0.000
66339,172.000,0.000
66340,171.000,0.000
66341,171.000,0.000
66342,170.000,0.000
66343,170.000,0.000
66344,170.000,0.000
66345,171.000,0.000
66346,173.000,0.000
66347,173.000,0.000
66348,172.000,0.000
66349,172.000,0.000
66350,171.000,0.000
66351,170.000,0.000
66352,170.000,0.000
66353,171.000,0.000
66354,172.000,0.000
66355,173.000,0.000
66356,172.000,0.000
66357,172.000,0.000
66358,171.000,0.000
66359,170.000,0.000
66360,170.000,0.000
66361,170.000,0.000
66362,171.000,0.000
66363,172.000,0.000
66364,172.000,0.000
66365,173.000,0.000
66366,172.000,0.000
66367,171.000,0.000
66368,170.000,0.000
66369,170.000,0.000
66370,171.000,0.000
66371,172.000,0.000
66372,172.000,0.000
66373,172.000,0.000
66374,172.000,0.000
66375,171.000,0.000
66376,169.000,0.000
66377,169.000,0.000
66378,170.000,0.000
66379,171.000,0.000
66380,171.000,0.000
66381,172.000,0.000
66382,172.000,0.000
66383,172.000,0.000
66384,170.000,0.000
66385,170.000,0.000
66386,170.000,0.000
66387,171.000,0.000
66388,171.000,0.000
66389,172.000,0.000
66390,172.000,0.000
66391,172.000,0.000
66392,170.000,0.000
66393,170.000,0.000
66394,170.000,0.000
66395,170.000,0.000
66396,171.000,0.000
66397,172.000,0.000
66398,173.000,0.000
66399,173.000,0.000
66400,172.000,0.000
66401,171.000,0.000
66402,170.000,0.000
66403,170.000,0.000
66404,170.000,0.000
66405,172.000,0.000
66406,173.000,0.000
66407,173.000,0.000
66408,172.000,0.000
66409,171.000,0.000
66410,171.000,0.000
66411,170.000,0.000
66412,170.000,0.000
66413,171.000,0.000
66414,172.000,0.000
66415,173.000,0.000
66416,172.000,0.000
66417,172.000,0.000
66418,171.000,0.000
66419,170.000,0.000
66420,170.000,0.000
66421,171.000,0.000
66422,172.000,0.000
66423,173.000,0.000
66424,173.000,0.000
66425,172.000,0.000
66426,172.000,0.000
66427,171.000,0.000
66428,170.000,0.000
66429,170.000,0.000
66430,171.000,0.000
66431,172.000,0.000
66432,172.000,0.000
66433,172.000,0.000
66434,172.000,0.000
66435,171.000,0.000
66436,170.000,0.000
66437,170.000,0.000
66438,171.000,0.000
66439,172.000,0.000
66440,172.000,0.000
66441,173.000,0.000
66442,173.000,0.000
66443,172.000,0.000
66444,171.000,0.000
66445,170.000,0.000
66446,171.000,0.000
66447,171.000,0.000
66448,172.000,0.000
66449,173.000,0.000
66450,173.000,0.000
66451,172.000,0.000
66452,171.000,0.000
66453,171.000,0.000
66454,171.000,0.000
66455,171.000,0.000
66456,172.000,0.000
66457,173.000,0.000
66458,174.000,0.000
66459,173.000,0.000
66460,172.000,0.000
66461,171.000,0.000
66462,171.000,0.000
66463,171.000,0.000
66464,171.000,0.000
66465,173.000,0.000
66466,173.000,0.000
66467,173.000,0.000
66468,172.000,0.000
66469,171.000,0.000
66470,171.000,0.000
66471,171.000,0.000
66472,171.000,0.000
66473,172.000,0.000
66474,173.000,0.000
66475,174.000,0.000
66476,173.000,0.000
66477,172.000,0.000
66478,171.000,0.000
66479,171.000,0.000
66480,170.000,0.000
66481,171.000,0.000
66482,172.000,0.000
66483,173.000,0.000
66484,172.000,0.000
66485,172.000,0.000
66486,171.000,0.000
66487,170.000,0.000
66488,170.000,0.000
66489,170.000,0.000
66490,172.000,0.000
66491,173.000,0.000
66492,173.000,0.000
66493,173.000,0.000
66494,172.000,0.000
66495,171.000,0.000
66496,170.000,0.000
66497,171.000,0.000
66498,171.000,0.000
66499,172.000,0.000
66500,172.000,0.000
66501,173.000,0.000
66502,172.000,0.000
66503,171.000,0.000
66504,170.000,0.000
66505,170.000,0.000
66506,170.000,0.000
66507,171.000,0.000
66508,172.000,0.000
66509,173.000,0.000
66510,173.000,0.000
66511,172.000,0.000
66512,170.000,0.000
66513,170.000,0.000
66514,170.000,0.000
66515,171.000,0.000
66516,171.000,0.000
66517,172.000,0.000
66518,172.000,0.000
66519,172.000,0.000
66520,170.000,0.000
66521,170.000,0.000
66522,169.000,0.000
66523,170.000,0.000
66524,170.000,0.000
66525,172.000,0.000
66526,172.000,0.000
66527,172.000,0.000
66528,171.000,0.000
66529,171.000,0.000
66530,170.000,0.000
66531,170.000,0.000
66532,170.000,0.000
66533,172.000,0.000
66534,172.000,0.000
66535,173.000,0.000
66536,172.000,0.000
66537,171.000,0.000
66538,170.000,0.000
66539,170.000,0.000
66540,170.000,0.000
66541,171.000,0.000
66542,172.000,0.000
66543,173.000,0.000
66544,172.000,0.000
66545,172.000,0.000
66546,171.000,0.000
66547,171.000,0.000
66548,170.000,0.000
66549,171.000,0.000
66550,172.000,0.000
66551,173.000,0.000
66552,173.000,0.000
66553,172.000,0.000
66554,172.000,0.000
66555,171.000,0.000
66556,170.000,0.000
66557,170.000,0.000
66558,171.000,0.000
66559,172.000,0.000
66560,172.000,0.000
66561,173.000,0.000
66562,172.000,0.000
66563,171.000,0.000
66564,170.000,0.000
66565,171.000,0.000
66566,171.000,0.000
66567,172.000,0.000
66568,173.000,0.000
66569,173.000,0.000
66570,173.000,0.000
66571,172.000,0.000
66572,171.000,0.000
66573,171.000,0.000
66574,171.000,0.000
66575,172.000,0.000
66576,172.000,0.000
66577,173.000,0.000
66578,173.000,0.000
66579,173.000,0.000
66580,171.000,0.000
66581,171.000,0.000
66582,171.000,0.000
66583,171.000,0.000
66584,172.000,0.000
66585,173.000,0.000
66586,174.000,0.000
66587,173.000,0.000
66588,172.000,0.000
66589,171.000,0.000
66590,171.000,0.000
66591,171.000,0.000
66592,171.000,0.000
66593,173.000,0.000
66594,173.000,0.000
66595,173.000,0.000
66596,172.000,0.000
66597,172.000,0.000
66598,171.000,0.000
66599,171.000,0.000
66600,171.000,0.000
66601,172.000,0.000
66602,173.000,0.000
66603,174.000,0.000
66604,173.000,0.000
66605,172.000,0.000
66606,172.000,0.000
66607,171.000,0.000
66608,171.000,0.000
66609,171.000,0.000
66610,172.000,0.000
66611,173.000,0.000
66612,173.000,0.000
66613,172.000,0.000
66614,171.000,0.000
66615,171.000,0.000
66616,170.000,0.000
66617,171.000,0.000
66618,172.000,0.000
66619,173.000,0.000
66620,173.000,0.000
66621,173.000,0.000
66622,172.000,0.000
66623,171.000,0.000
66624,170.000,0.000
66625,170.000,0.000
66626,171.000,0.000
66627,172.000,0.000
66628,172.000,0.000
66629,173.000,0.000
66630,172.000,0.000
66631,171.000,0.000
66632,170.000,0.000
66633,170.000,0.000
66634,170.000,0.000
66635,171.000,0.000
66636,172.000,0.000
66637,173.000,0.000
66638,173.000,0.000
66639,172.000,0.000
66640,171.000,0.000
66641,170.000,0.000
66642,171.000,0.000
66643,171.000,0.000
66644,172.000,0.000
66645,173.000,0.000
66646,173.000,0.000
66647,172.000,0.000
66648,171.000,0.000
66649,170.000,0.000
66650,170.000,0.000
66651,170.000,0.000
66652,171.000,0.000
66653,172.000,0.000
66654,173.000,0.000
66655,173.000,0.000
66656,172.000,0.000
66657,171.000,0.000
66658,170.000,0.000
66659,170.000,0.000
66660,170.000,0.000
66661,172.000,0.000
66662,173.000,0.000
66663,173.000,0.000
66664,172.000,0.000
66665,171.000,0.000
66666,170.000,0.000
66667,170.000,0.000
66668,170.000,0.000
66669,171.000,0.000
66670,172.000,0.000
66671,173.000,0.000
66672,172.000,0.000
66673,172.000,0.000
66674,171.000,0.000
66675,170.000,0.000
66676,170.000,0.000
66677,171.000,0.000
66678,172.000,0.000
66679,173.000,0.000
66680,173.000,0.000
66681,172.000,0.000
66682,172.000,0.000
66683,171.000,0.000
66684,170.000,0.000
66685,170.000,0.000
66686,171.000,0.000
66687,172.000,0.000
66688,172.000,0.000
66689,172.000,0.000
66690,172.000,0.000
66691,171.000,0.000
66692,170.000,0.000
66693,170.000,0.000
66694,171.000,0.000
66695,172.000,0.000
66696,173.000,0.000
66697,173.000,0.000
66698,173.000,0.000
66699,172.000,0.000
66700,171.000,0.000
66701,171.000,0.000
66702,171.000,0.000
66703,172.000,0.000
66704,172.000,0.000
66705,173.000,0.000
66706,173.000,0.000
66707,173.000,0.000
66708,171.000,0.000
66709,171.000,0.000
66710,171.000,0.000
66711,171.000,0.000
66712,172.000,0.000
66713,173.000,0.000
66714,174.000,0.000
66715,173.000,0.000
66716,172.000,0.000
66717,171.000,0.000
66718,171.000,0.000
66719,171.000,0.000
66720,171.000,0.000
66721,172.000,0.000
66722,173.000,0.000
66723,173.000,0.000
66724,172.000,0.000
66725,171.000,0.000
66726,171.000,0.000
66727,170.000,0.000
66728,170.000,0.000
66729,172.000,0.000
66730,173.000,0.000
66731,173.000,0.000
66732,172.000,0.000
66733,172.000,0.000
66734,171.000,0.000
66735,170.000,0.000
66736,170.000,0.000
66737,171.000,0.000
66738,172.000,0.000
66739,173.000,0.000
66740,172.000,0.000
66741,172.000,0.000
66742,171.000,0.000
66743,170.000,0.000
66744,170.000,0.000
66745,171.000,0.000
66746,172.000,0.000
66747,173.000,0.000
66748,173.000,0.000
66749,173.000,0.000
66750,172.000,0.000
66751,171.000,0.000
66752,170.000,0.000
66753,170.000,0.000
66754,171.000,0.000
66755,172.000,0.000
66756,172.000,0.000
66757,172.000,0.000
66758,172.000,0.000
66759,171.000,0.000
66760,170.000,0.000
66761,170.000,0.000
66762,170.000,0.000
66763,171.000,0.000
66764,172.000,0.000
66765,173.000,0.000
66766,173.000,0.000
66767,172.000,0.000
66768,171.000,0.000
66769,170.000,0.000
66770,170.000,0.000
66771,171.000,0.000
66772,172.000,0.000
66773,172.000,0.000
66774,173.000,0.000
66775,172.000,0.000
66776,171.000,0.000
66777,170.000,0.000
66778,170.000,0.000
66779,170.000,0.000
66780,171.000,0.000
66781,172.000,0.000
66782,173.000,0.000
66783,173.000,0.000
66784,172.000,0.000
66785,171.000,0.000
66786,170.000,0.000
66787,170.000,0.000
66788,170.000,0.000
66789,172.000,0.000
66790,172.000,0.000
66791,173.000,0.000
66792,172.000,0.000
66793,171.000,0.000
66794,170.000,0.000
66795,170.000,0.000
66796,170.000,0.000
66797,171.000,0.000
66798,172.000,0.000
66799,173.000,0.000
66800,172.000,0.000
66801,172.000,0.000
66802,171.000,0.000
66803,170.000,0.000
66804,170.000,0.000
66805,171.000,0.000
66806,172.000,0.000
66807,173.000,0.000
66808,173.000,0.000
66809,172.000,0.000
66810,172.000,0.000
66811,171.000,0.000
66812,170.000,0.000
66813,170.000,0.000
66814,171.000,0.000
66815,172.000,0.000
66816,172.000,0.000
66817,172.000,0.000
66818,172.000,0.000
66819,171.000,0.000
66820,170.000,0.000
66821,170.000,0.000
66822,171.000,0.000
66823,172.000,0.000
66824,172.000,0.000
66825,173.000,0.000
66826,173.000,0.000
66827,172.000,0.000
66828,170.000,0.000
66829,170.000,0.000
66830,171.000,0.000
66831,171.000,0.000
66832,172.000,0.000
66833,173.000,0.000
66834,173.000,0.000
66835,172.000,0.000
66836,171.000,0.000
66837,171.000,0.000
66838,171.000,0.000
66839,171.000,0.000
66840,172.000,0.000
66841,173.000,0.000
66842,174.000,0.000
66843,173.000,0.000
66844,172.000,0.000
66845,171.000,0.000
66846,171.000,0.000
66847,171.000,0.000
66848,171.000,0.000
66849,172.000,0.000
66850,173.000,0.000
66851,173.000,0.000
66852,172.000,0.000
66853,171.000,0.000
66854,170.000,0.000
66855,170.000,0.000
66856,170.000,0.000
66857,172.000,0.000
66858,173.000,0.000
66859,173.000,0.000
66860,173.000,0.000
66861,172.000,0.000
66862,171.000,0.000
66863,171.000,0.000
66864,170.000,0.000
66865,171.000,0.000
66866,172.000,0.000
66867,173.000,0.000
66868,173.000,0.000
66869,172.000,0.000
66870,171.000,0.000
66871,171.000,0.000
66872,170.000,0.000
66873,171.000,0.000
66874,172.000,0.000
66875,173.000,0.000
66876,173.000,0.000
66877,173.000,0.000
66878,172.000,0.000
66879,171.000,0.000
66880,170.000,0.000
66881,171.000,0.000
66882,171.000,0.000
66883,172.000,0.000
66884,172.000,0.000
66885,173.000,0.000
66886,172.000,0.000
66887,171.000,0.000
66888,170.000,0.000
66889,170.000,0.000
66890,170.000,0.000
66891,172.000,0.000
66892,172.000,0.000
66893,173.000,0.000
66894,173.000,0.000
66895,172.000,0.000
66896,171.000,0.000
66897,170.000,0.000
66898,171.000,0.000
66899,171.000,0.000
66900,172.000,0.000
66901,173.000,0.000
66902,173.000,0.000
66903,172.000,0.000
66904,171.000,0.000
66905,170.000,0.000
66906,170.000,0.000
66907,170.000,0.000
66908,171.000,0.000
66909,172.000,0.000
66910,173.000,0.000
66911,173.000,0.000
66912,172.000,0.000
66913,171.000,0.000
66914,171.000,0.000
66915,171.000,0.000
66916,171.000,0.000
66917,172.000,0.000
66918,173.000,0.000
66919,173.000,0.000
66920,172.000,0.000
66921,172.000,0.000
66922,171.000,0.000
66923,171.000,0.000
66924,170.000,0.000
66925,172.000,0.000
66926,173.000,0.000
66927,173.000,0.000
66928,173.000,0.000
66929,172.000,0.000
66930,171.000,0.000
66931,171.000,0.000
66932,170.000,0.000
66933,171.000,0.000
66934,172.000,0.000
66935,173.000,0.000
66936,173.000,0.000
66937,172.000,0.000
66938,171.000,0.000
66939,171.000,0.000
66940,170.000,0.000
66941,170.000,0.000
66942,171.000,0.000
66943,172.000,0.000
66944,172.000,0.000
66945,172.000,0.000
66946,172.000,0.000
66947,171.000,0.000
66948,170.000,0.000
66949,170.000,0.000
66950,171.000,0.000
66951,172.000,0.000
66952,172.000,0.000
66953,173.000,0.000
66954,173.000,0.000
66955,172.000,0.000
66956,171.000,0.000
66957,170.000,0.000
66958,171.000,0.000
66959,171.000,0.000
66960,172.000,0.000
66961,173.000,0.000
66962,173.000,0.000
66963,172.000,0.000
66964,171.000,0.000
66965,170.000,0.000
66966,171.000,0.000
66967,171.000,0.000
66968,172.000,0.000
66969,173.000,0.000
66970,173.000,0.000
66971,173.000,0.000
66972,172.000,0.000
66973,171.000,0.000
